3	chr1	100	20	0	0	98	117	189167245	189167226	2.1	37.4
3	chr1	100	20	0	0	9	28	247969305	247969286	2.1	37.4
3	chr1	95.455	22	1	0	9	30	160623441	160623462	7.2	36.5
3	chrX	87.879	33	3	1	19	51	57086725	57086694	0.59	39.2
3	chrX	91.667	24	2	0	16	39	73017223	73017200	7.2	35.6
3	chrX	91.667	24	2	0	43	66	153929745	153929768	7.2	35.6
3	chr7	100	19	0	0	100	118	32235866	32235884	7.2	35.6
3	chr7	91.667	24	2	0	5	28	146842897	146842874	7.2	35.6
3	chr2	100	21	0	0	3	23	103635517	103635537	0.59	39.2
3	chr2	87.879	33	3	1	17	48	224077860	224077892	0.59	39.2
3	chr2	89.286	28	3	0	24	51	51634485	51634512	2.1	38.3
3	chr2	87.097	31	1	1	4	31	80481951	80481921	2.1	37.4
3	chr3	95.652	23	1	0	13	35	692723	692701	2.1	38.3
3	chr3	92	25	2	0	17	41	119634054	119634030	2.1	37.4
3	chr3	95.455	22	1	0	26	47	161801953	161801974	7.2	36.5
3	chr3	91.667	24	2	0	31	54	180150680	180150657	7.2	35.6
3	chr21	95.652	23	1	0	38	60	18234822	18234844	2.1	38.3
3	chr13	95.455	22	1	0	29	50	22153860	22153881	7.2	36.5
3	chr13	91.667	24	2	0	30	53	26733893	26733870	7.2	35.6
3	chr13	100	19	0	0	30	48	80069124	80069142	7.2	35.6
3	chr8	100	20	0	0	49	68	51687048	51687029	2.1	37.4
3	chr8	91.667	24	2	0	14	37	85441211	85441234	7.2	35.6
3	chr4	100	20	0	0	7	26	100467856	100467837	2.1	37.4
3	chr4	89.655	29	1	1	26	54	186675659	186675633	2.1	37.4
3	chr4	91.667	24	2	0	23	46	121147224	121147201	7.2	35.6
3	chr4	100	19	0	0	16	34	154816381	154816399	7.2	35.6
3	chr4	91.667	24	2	0	26	49	159538393	159538416	7.2	35.6
3	chr14	88.889	27	3	0	27	53	60553285	60553259	7.2	36.5
3	chr11	92	25	2	0	83	107	117967138	117967114	2.1	37.4
3	chr11	95.455	22	1	0	19	40	35206849	35206870	7.2	36.5
3	chr16	89.655	29	2	1	27	55	60591195	60591222	7.2	36.5
3	chr20	91.667	24	2	0	81	104	46727246	46727269	7.2	35.6
3	chr15	100	19	0	0	27	45	73858799	73858781	7.2	35.6
3	chr15	100	19	0	0	34	52	97723184	97723166	7.2	35.6
3	chr12	87.097	31	3	1	20	49	94529110	94529080	7.2	35.6
4	chr7	100	32	0	0	1	32	7620661	7620630	1.46e-07	59
4	chr7	95.238	21	1	0	20	40	90324204	90324184	5.8	34.6
4	chr7	100	18	0	0	1	18	77775873	77775890	5.8	33.7
4	chr17	87.879	33	3	1	2	34	49634147	49634178	0.14	39.2
4	chr6	95.455	22	1	0	2	23	92296679	92296700	1.7	36.5
4	chr5	90.323	31	1	2	8	37	114218625	114218654	1.7	36.5
4	chr2	89.655	29	2	1	4	31	201357531	201357559	1.7	36.5
4	chr2	92	25	0	1	8	30	24092339	24092363	5.8	34.6
4	chr2	95.238	21	1	0	11	31	183063765	183063785	5.8	34.6
4	chr12	95.833	24	0	1	17	39	12508925	12508902	1.7	36.5
4	chr12	100	18	0	0	24	41	30954088	30954105	5.8	33.7
4	chr12	100	18	0	0	2	19	64316281	64316298	5.8	33.7
4	chr8	100	19	0	0	16	34	31399147	31399129	1.7	35.6
4	chr8	100	19	0	0	16	34	39303543	39303561	1.7	35.6
4	chr1	95.238	21	1	0	12	32	169695098	169695118	5.8	34.6
4	chr1	87.5	32	1	2	2	31	187055611	187055581	5.8	34.6
4	chr13	91.667	24	2	0	5	28	85520346	85520369	1.7	35.6
4	chr13	88.462	26	3	0	11	36	82176323	82176298	5.8	34.6
4	chr13	95.238	21	1	0	16	36	108193028	108193008	5.8	34.6
4	chr13	100	18	0	0	6	23	31220405	31220422	5.8	33.7
4	chrX	95.238	21	1	0	20	40	128091805	128091825	5.8	34.6
4	chr3	95.238	21	1	0	21	41	36758366	36758386	5.8	34.6
4	chr4	100	18	0	0	15	32	81472314	81472297	5.8	33.7
4	chr4	100	18	0	0	13	30	168290487	168290504	5.8	33.7
4	chr11	100	18	0	0	14	31	128001344	128001327	5.8	33.7
5	chr9	100	39	0	0	1	39	126874797	126874759	3.25e-11	71.6
5	chr9	92	25	2	0	1	25	84190031	84190007	0.67	37.4
5	chr9	100	20	0	0	22	41	95926226	95926245	0.67	37.4
5	chr9	95.238	21	1	0	2	22	14878890	14878870	8.2	34.6
5	chr9	95.238	21	1	0	1	21	16791838	16791818	8.2	34.6
5	chr9	95.238	21	1	0	1	21	19496067	19496087	8.2	34.6
5	chr9	95.238	21	1	0	1	21	77754619	77754639	8.2	34.6
5	chr9	95.238	21	1	0	1	21	88525155	88525135	8.2	34.6
5	chr9	95.238	21	1	0	1	21	89646646	89646626	8.2	34.6
5	chr9	95.238	21	1	0	1	21	91100458	91100438	8.2	34.6
5	chr9	95.238	21	1	0	2	22	122239558	122239578	8.2	34.6
5	chr9	95.238	21	1	0	1	21	132361420	132361400	8.2	34.6
5	chr9	91.304	23	2	0	4	26	6507738	6507716	8.2	33.7
5	chr6	92.593	27	2	0	2	28	30592154	30592180	0.055	41
5	chr6	100	20	0	0	2	21	24515689	24515670	0.67	37.4
5	chr6	88.889	27	3	0	1	27	16066703	16066729	2.3	36.5
5	chr6	95.455	22	1	0	1	22	168903726	168903747	2.3	36.5
5	chr6	95.238	21	1	0	1	21	6991909	6991889	8.2	34.6
5	chr6	95.238	21	1	0	1	21	21878410	21878390	8.2	34.6
5	chr6	95.238	21	1	0	1	21	49524704	49524684	8.2	34.6
5	chr6	95.238	21	1	0	1	21	62750973	62750953	8.2	34.6
5	chr6	95.238	21	1	0	1	21	86379532	86379552	8.2	34.6
5	chr6	95.238	21	1	0	1	21	94465957	94465977	8.2	34.6
5	chr6	95.238	21	1	0	1	21	123453705	123453685	8.2	34.6
5	chr6	91.304	23	2	0	1	23	280372	280394	8.2	33.7
5	chr6	91.304	23	2	0	1	23	88448082	88448060	8.2	33.7
5	chr1	92.593	27	2	0	1	27	210221022	210221048	0.055	41
5	chr1	100	21	0	0	1	21	36308947	36308967	0.19	39.2
5	chr1	95.652	23	1	0	1	23	33744906	33744928	0.67	38.3
5	chr1	88.889	27	3	0	1	27	237370603	237370577	2.3	36.5
5	chr1	95.238	21	1	0	1	21	1032765	1032785	8.2	34.6
5	chr1	95.238	21	1	0	2	22	6316711	6316731	8.2	34.6
5	chr1	95.238	21	1	0	2	22	10229809	10229789	8.2	34.6
5	chr1	95.238	21	1	0	1	21	28866945	28866925	8.2	34.6
5	chr1	95.238	21	1	0	1	21	57115505	57115485	8.2	34.6
5	chr1	95.238	21	1	0	1	21	169123783	169123763	8.2	34.6
5	chr1	95.238	21	1	0	1	21	185024833	185024853	8.2	34.6
5	chr1	95.238	21	1	0	1	21	218796588	218796608	8.2	34.6
5	chr1	95.238	21	1	0	1	21	220243016	220242996	8.2	34.6
5	chr1	95.238	21	1	0	1	21	234018458	234018478	8.2	34.6
5	chr1	95.238	21	1	0	1	21	244947150	244947170	8.2	34.6
5	chr1	100	18	0	0	16	33	11591036	11591019	8.2	33.7
5	chr1	91.304	23	2	0	1	23	244114878	244114900	8.2	33.7
5	chr1	91.304	23	2	0	1	23	244944804	244944826	8.2	33.7
5	chr5	95.833	24	1	0	1	24	56487201	56487224	0.19	40.1
5	chr5	95.455	22	1	0	1	22	82119265	82119286	2.3	36.5
5	chr5	95.238	21	1	0	1	21	26326902	26326882	8.2	34.6
5	chr5	95.238	21	1	0	1	21	54483437	54483417	8.2	34.6
5	chr5	95.238	21	1	0	1	21	75645074	75645054	8.2	34.6
5	chr5	95.238	21	1	0	1	21	88008090	88008110	8.2	34.6
5	chr5	95.238	21	1	0	1	21	108463385	108463405	8.2	34.6
5	chr5	91.304	23	2	0	1	23	28256060	28256038	8.2	33.7
5	chr5	91.304	23	2	0	1	23	72398116	72398094	8.2	33.7
5	chr2	95.833	24	1	0	1	24	228579816	228579839	0.19	40.1
5	chr2	100	20	0	0	2	21	61801011	61801030	0.67	37.4
5	chr2	95.455	22	1	0	12	33	979805	979826	2.3	36.5
5	chr2	95.455	22	1	0	1	22	9653892	9653871	2.3	36.5
5	chr2	95.455	22	1	0	1	22	37204944	37204923	2.3	36.5
5	chr2	95.455	22	1	0	1	22	242647591	242647612	2.3	36.5
5	chr2	95.238	21	1	0	1	21	16654551	16654531	8.2	34.6
5	chr2	95.238	21	1	0	1	21	37399931	37399951	8.2	34.6
5	chr2	95.238	21	1	0	22	42	109629721	109629741	8.2	34.6
5	chr2	95.238	21	1	0	1	21	135792704	135792684	8.2	34.6
5	chr2	95.238	21	1	0	1	21	204391787	204391807	8.2	34.6
5	chr2	95.238	21	1	0	1	21	236590775	236590795	8.2	34.6
5	chr2	91.304	23	2	0	1	23	25299042	25299064	8.2	33.7
5	chr2	91.304	23	2	0	1	23	173597527	173597549	8.2	33.7
5	chrX	95.455	22	1	0	1	22	23746150	23746129	2.3	36.5
5	chrX	95.455	22	1	0	1	22	38330453	38330432	2.3	36.5
5	chrX	95.455	22	1	0	1	22	82008307	82008328	2.3	36.5
5	chrX	88.889	27	3	0	1	27	120769887	120769861	2.3	36.5
5	chrX	95.238	21	1	0	1	21	36335813	36335833	8.2	34.6
5	chrX	95.238	21	1	0	1	21	37383599	37383619	8.2	34.6
5	chrX	95.238	21	1	0	1	21	53955522	53955542	8.2	34.6
5	chrX	95.238	21	1	0	2	22	128693457	128693477	8.2	34.6
5	chrX	91.304	23	2	0	32	54	41986635	41986657	8.2	33.7
5	chr20	92.308	26	2	0	1	26	30331804	30331829	0.19	39.2
5	chr20	95.455	22	1	0	1	22	54331522	54331501	2.3	36.5
5	chr20	95.238	21	1	0	1	21	4607629	4607609	8.2	34.6
5	chr20	95.238	21	1	0	2	22	36877244	36877264	8.2	34.6
5	chr20	95.238	21	1	0	1	21	45868718	45868698	8.2	34.6
5	chr20	95.238	21	1	0	1	21	50382232	50382212	8.2	34.6
5	chr20	91.304	23	2	0	1	23	5068692	5068670	8.2	33.7
5	chr20	91.304	23	2	0	1	23	49753874	49753896	8.2	33.7
5	chr16	92.308	26	2	0	1	26	69751794	69751819	0.19	39.2
5	chr16	92	25	2	0	2	26	47857201	47857177	0.67	37.4
5	chr16	88.462	26	3	0	1	26	19590755	19590730	8.2	34.6
5	chr16	95.238	21	1	0	2	22	69748061	69748081	8.2	34.6
5	chr16	95.238	21	1	0	1	21	80394049	80394029	8.2	34.6
5	chr16	95.238	21	1	0	1	21	85094182	85094162	8.2	34.6
5	chr16	91.304	23	2	0	1	23	68534355	68534333	8.2	33.7
5	chr12	88.889	27	3	0	1	27	7306021	7306047	2.3	36.5
5	chr12	95.238	21	1	0	1	21	5290236	5290216	8.2	34.6
5	chr12	95.238	21	1	0	1	21	56672260	56672240	8.2	34.6
5	chr12	95.238	21	1	0	1	21	94030443	94030463	8.2	34.6
5	chr12	95.238	21	1	0	1	21	104135513	104135533	8.2	34.6
5	chr12	95.238	21	1	0	1	21	112085447	112085427	8.2	34.6
5	chr12	88.462	26	3	0	1	26	120743344	120743369	8.2	34.6
5	chr12	95.238	21	1	0	1	21	129757343	129757323	8.2	34.6
5	chr12	91.304	23	2	0	1	23	10307809	10307787	8.2	33.7
5	chr11	92.308	26	2	0	1	26	73454086	73454061	0.19	39.2
5	chr11	95.455	22	1	0	1	22	63416327	63416306	2.3	36.5
5	chr11	95.455	22	1	0	1	22	100602968	100602989	2.3	36.5
5	chr11	95.455	22	1	0	1	22	128768855	128768876	2.3	36.5
5	chr11	95.238	21	1	0	1	21	9663642	9663662	8.2	34.6
5	chr11	88.462	26	3	0	1	26	63579703	63579678	8.2	34.6
5	chr11	95.238	21	1	0	1	21	71677345	71677365	8.2	34.6
5	chr11	95.238	21	1	0	1	21	101792175	101792155	8.2	34.6
5	chr11	95.238	21	1	0	1	21	122911765	122911745	8.2	34.6
5	chr11	91.304	23	2	0	1	23	1237248	1237270	8.2	33.7
5	chr8	95.652	23	1	0	1	23	102520294	102520316	0.67	38.3
5	chr8	92.593	27	1	1	1	26	39883785	39883759	0.67	37.4
5	chr8	88.889	27	3	0	1	27	38087427	38087453	2.3	36.5
5	chr8	95.238	21	1	0	1	21	3464512	3464532	8.2	34.6
5	chr8	95.238	21	1	0	1	21	23335594	23335614	8.2	34.6
5	chr8	95.238	21	1	0	1	21	42827106	42827126	8.2	34.6
5	chr8	95.238	21	1	0	1	21	56503689	56503709	8.2	34.6
5	chr8	95.238	21	1	0	2	22	67795765	67795745	8.2	34.6
5	chr8	95.238	21	1	0	1	21	90061061	90061081	8.2	34.6
5	chr8	95.238	21	1	0	1	21	119126850	119126870	8.2	34.6
5	chr8	95.238	21	1	0	1	21	136764920	136764940	8.2	34.6
5	chr8	91.304	23	2	0	1	23	17947677	17947699	8.2	33.7
5	chr8	91.304	23	2	0	1	23	42344663	42344685	8.2	33.7
5	chr8	91.304	23	2	0	1	23	74520580	74520558	8.2	33.7
5	chr8	91.304	23	2	0	1	23	117618276	117618298	8.2	33.7
5	chr7	95.652	23	1	0	1	23	156909934	156909956	0.67	38.3
5	chr7	95.455	22	1	0	1	22	73754463	73754442	2.3	36.5
5	chr7	95.455	22	1	0	2	23	91604447	91604468	2.3	36.5
5	chr7	95.238	21	1	0	2	22	19963576	19963556	8.2	34.6
5	chr7	95.238	21	1	0	1	21	100332546	100332526	8.2	34.6
5	chr7	95.238	21	1	0	1	21	101467649	101467669	8.2	34.6
5	chr7	95.238	21	1	0	1	21	127952209	127952189	8.2	34.6
5	chr7	100	18	0	0	21	38	134138547	134138530	8.2	33.7
5	chr7	91.304	23	2	0	1	23	140175197	140175175	8.2	33.7
5	chr7	91.304	23	2	0	2	24	148831124	148831146	8.2	33.7
5	chr3	95.652	23	1	0	1	23	182910207	182910229	0.67	38.3
5	chr3	95.238	21	1	0	1	21	33147798	33147818	8.2	34.6
5	chr3	95.238	21	1	0	2	22	63832368	63832388	8.2	34.6
5	chr3	95.238	21	1	0	1	21	102580153	102580173	8.2	34.6
5	chr3	95.238	21	1	0	2	22	109082479	109082459	8.2	34.6
5	chr3	95.238	21	1	0	1	21	113283067	113283087	8.2	34.6
5	chr3	95.238	21	1	0	1	21	135933479	135933459	8.2	34.6
5	chr3	95.238	21	1	0	1	21	137772146	137772126	8.2	34.6
5	chr3	95.238	21	1	0	1	21	194671376	194671356	8.2	34.6
5	chr10	95.652	23	1	0	1	23	104848424	104848446	0.67	38.3
5	chr10	95.455	22	1	0	1	22	10959584	10959605	2.3	36.5
5	chr10	95.238	21	1	0	2	22	13408769	13408789	8.2	34.6
5	chr10	95.238	21	1	0	41	61	34368959	34368979	8.2	34.6
5	chr10	95.238	21	1	0	1	21	52159526	52159506	8.2	34.6
5	chr10	95.238	21	1	0	1	21	70069630	70069610	8.2	34.6
5	chr10	95.238	21	1	0	1	21	75694480	75694500	8.2	34.6
5	chr10	95.238	21	1	0	1	21	93845647	93845667	8.2	34.6
5	chr10	95.238	21	1	0	1	21	123891798	123891778	8.2	34.6
5	chr10	91.304	23	2	0	1	23	132195869	132195847	8.2	33.7
5	chr17	92	25	2	0	1	25	74832123	74832147	0.67	37.4
5	chr17	95.455	22	1	0	1	22	29122691	29122670	2.3	36.5
5	chr17	95.455	22	1	0	1	22	42770129	42770108	2.3	36.5
5	chr17	91.667	24	2	0	1	24	66345180	66345157	2.3	35.6
5	chr17	95.238	21	1	0	1	21	1281976	1281956	8.2	34.6
5	chr17	95.238	21	1	0	1	21	3391688	3391668	8.2	34.6
5	chr17	95.238	21	1	0	1	21	8572272	8572292	8.2	34.6
5	chr17	95.238	21	1	0	1	21	53217402	53217382	8.2	34.6
5	chr17	95.238	21	1	0	1	21	58047760	58047780	8.2	34.6
5	chr17	95.238	21	1	0	2	22	69418882	69418862	8.2	34.6
5	chr17	95.238	21	1	0	1	21	74101620	74101640	8.2	34.6
5	chr13	95.238	21	1	0	2	22	20291582	20291562	8.2	34.6
5	chr13	88.462	26	3	0	2	27	21467615	21467590	8.2	34.6
5	chr13	95.238	21	1	0	1	21	53912428	53912448	8.2	34.6
5	chr4	95.455	22	1	0	1	22	189641600	189641579	2.3	36.5
5	chr4	95.238	21	1	0	1	21	1560175	1560155	8.2	34.6
5	chr4	95.238	21	1	0	1	21	44358769	44358789	8.2	34.6
5	chr4	95.238	21	1	0	1	21	67167735	67167715	8.2	34.6
5	chr4	95.238	21	1	0	1	21	87847311	87847331	8.2	34.6
5	chr4	95.238	21	1	0	1	21	93821719	93821699	8.2	34.6
5	chr4	95.238	21	1	0	2	22	156058550	156058570	8.2	34.6
5	chr4	95.238	21	1	0	1	21	166266455	166266475	8.2	34.6
5	chr4	100	18	0	0	32	49	36461942	36461925	8.2	33.7
5	chr19	95.455	22	1	0	1	22	15213050	15213029	2.3	36.5
5	chr19	88.889	27	3	0	12	38	48725626	48725600	2.3	36.5
5	chr19	95.238	21	1	0	1	21	3657659	3657639	8.2	34.6
5	chr19	95.238	21	1	0	1	21	6407119	6407139	8.2	34.6
5	chr19	95.652	23	0	1	24	46	28791507	28791486	8.2	34.6
5	chr19	89.286	28	2	1	1	27	35286464	35286491	8.2	34.6
5	chr19	95.238	21	1	0	1	21	41136435	41136455	8.2	34.6
5	chr19	95.238	21	1	0	1	21	48286058	48286078	8.2	34.6
5	chr19	95.238	21	1	0	2	22	52779215	52779235	8.2	34.6
5	chr19	91.304	23	2	0	1	23	3396691	3396669	8.2	33.7
5	chr19	91.304	23	2	0	1	23	38453064	38453086	8.2	33.7
5	chr19	91.304	23	2	0	1	23	38936366	38936344	8.2	33.7
5	chr18	95.455	22	1	0	1	22	188959	188980	2.3	36.5
5	chr18	95.238	21	1	0	1	21	11540551	11540531	8.2	34.6
5	chr18	95.238	21	1	0	1	21	56045257	56045277	8.2	34.6
5	chr18	95.238	21	1	0	1	21	60686546	60686566	8.2	34.6
5	chr18	91.304	23	2	0	1	23	68325277	68325299	8.2	33.7
5	chr22	95.238	21	1	0	1	21	20011115	20011095	8.2	34.6
5	chr22	95.238	21	1	0	2	22	22348201	22348221	8.2	34.6
5	chr22	95.238	21	1	0	14	34	33185003	33184983	8.2	34.6
5	chr22	95.238	21	1	0	1	21	40287904	40287924	8.2	34.6
5	chr22	91.304	23	2	0	1	23	25996387	25996409	8.2	33.7
5	chr15	95.238	21	1	0	1	21	38597267	38597247	8.2	34.6
5	chr15	95.238	21	1	0	1	21	48604843	48604823	8.2	34.6
5	chr15	95.238	21	1	0	1	21	56039183	56039163	8.2	34.6
5	chr15	88.462	26	3	0	1	26	65155415	65155440	8.2	34.6
5	chr15	95.238	21	1	0	1	21	71569745	71569765	8.2	34.6
5	chr15	95.238	21	1	0	1	21	90025313	90025333	8.2	34.6
5	chr15	91.304	23	2	0	1	23	23082374	23082352	8.2	33.7
5	chr15	91.304	23	2	0	1	23	69822031	69822053	8.2	33.7
5	chr15	91.304	23	2	0	1	23	72324532	72324554	8.2	33.7
5	chr14	95.238	21	1	0	1	21	78303394	78303414	8.2	34.6
5	chr14	91.304	23	2	0	2	24	65975501	65975523	8.2	33.7
6	chr11	95.946	74	2	1	19	91	129430371	129430298	1.95e-24	117
6	chr11	93.548	31	2	0	24	54	81778206	81778236	0.000829	48.2
6	chr11	88.889	36	3	1	24	58	102542738	102542773	0.01	44.6
6	chr11	88.235	34	4	0	21	54	133329819	133329786	0.01	44.6
6	chr11	92.857	28	2	0	52	79	107610030	107610057	0.035	42.8
6	chr11	96	25	1	0	49	73	11620638	11620662	0.12	41.9
6	chr11	96	25	1	0	20	44	96732146	96732170	0.12	41.9
6	chr11	95.833	24	1	0	22	45	75206027	75206004	0.43	40.1
6	chr11	95.833	24	1	0	22	45	87845971	87845948	0.43	40.1
6	chr11	95.833	24	1	0	22	45	126014541	126014564	0.43	40.1
6	chr11	87.097	31	4	0	24	54	24045560	24045530	0.43	39.2
6	chr11	87.097	31	4	0	24	54	100257171	100257141	0.43	39.2
6	chr11	87.879	33	3	1	22	53	129009274	129009242	0.43	39.2
6	chr11	90.323	31	0	2	1	31	103298702	103298729	1.5	37.4
6	chr11	89.655	29	2	1	20	47	76654658	76654686	5.2	36.5
6	chr11	89.655	29	2	1	20	47	85045927	85045955	5.2	36.5
6	chr11	95.455	22	1	0	52	73	130224052	130224073	5.2	36.5
6	chr11	92.308	26	1	1	49	73	15473616	15473641	5.2	35.6
6	chr11	91.667	24	2	0	24	47	101166011	101166034	5.2	35.6
6	chr11	91.667	24	2	0	22	45	133734202	133734225	5.2	35.6
6	chr8	92.308	26	2	0	23	48	40513468	40513443	0.43	39.2
6	chr8	87.097	31	4	0	24	54	121112179	121112209	0.43	39.2
6	chr8	92	25	2	0	19	43	39227401	39227425	1.5	37.4
6	chr8	88.889	27	3	0	24	50	104646712	104646738	5.2	36.5
6	chr8	91.667	24	2	0	49	72	15848056	15848079	5.2	35.6
6	chr8	91.667	24	2	0	24	47	25584234	25584257	5.2	35.6
6	chr8	91.667	24	2	0	24	47	83911579	83911556	5.2	35.6
6	chr8	91.667	24	2	0	24	47	89489141	89489118	5.2	35.6
6	chr8	91.667	24	2	0	22	45	115498035	115498058	5.2	35.6
6	chr5	87.179	39	5	0	24	62	141481149	141481111	0.000829	49.1
6	chr5	89.474	38	3	1	18	54	36532417	36532380	0.000829	48.2
6	chr5	90.323	31	3	0	24	54	97694113	97694143	0.035	43.7
6	chr5	95.833	24	1	0	22	45	68422647	68422624	0.43	40.1
6	chr5	87.097	31	4	0	24	54	5995653	5995683	0.43	39.2
6	chr5	87.097	31	4	0	24	54	16199213	16199183	0.43	39.2
6	chr5	87.097	31	4	0	24	54	93439426	93439396	0.43	39.2
6	chr5	87.097	31	4	0	24	54	98080729	98080699	0.43	39.2
6	chr5	89.286	28	3	0	24	51	3721963	3721990	1.5	38.3
6	chr5	92	25	2	0	28	52	8939329	8939305	1.5	37.4
6	chr5	92	25	2	0	24	48	27752535	27752511	1.5	37.4
6	chr5	92	25	2	0	21	45	146099141	146099165	1.5	37.4
6	chr5	91.667	24	2	0	22	45	108108043	108108066	5.2	35.6
6	chr5	91.667	24	2	0	29	52	113767734	113767757	5.2	35.6
6	chr5	87.097	31	3	1	24	54	118475518	118475489	5.2	35.6
6	chr5	91.667	24	2	0	24	47	154416390	154416413	5.2	35.6
6	chr5	91.667	24	2	0	52	75	160571778	160571801	5.2	35.6
6	chr5	91.667	24	2	0	22	45	169100393	169100416	5.2	35.6
6	chr7	88.889	36	4	0	52	87	122275205	122275240	0.000829	48.2
6	chr7	88.571	35	4	0	53	87	9425435	9425469	0.003	46.4
6	chr7	90.323	31	3	0	24	54	9523315	9523345	0.035	43.7
6	chr7	88.571	35	3	1	25	58	99855	99821	0.035	42.8
6	chr7	89.655	29	3	0	24	52	43742897	43742925	0.43	40.1
6	chr7	95.833	24	1	0	22	45	93618309	93618332	0.43	40.1
6	chr7	90.909	33	1	2	27	58	115698642	115698611	0.43	40.1
6	chr7	95.833	24	1	0	22	45	140663269	140663292	0.43	40.1
6	chr7	95.833	24	1	0	24	47	158011811	158011788	0.43	40.1
6	chr7	87.097	31	4	0	24	54	36520084	36520114	0.43	39.2
6	chr7	92.308	26	2	0	19	44	95254086	95254061	0.43	39.2
6	chr7	87.097	31	4	0	24	54	113642098	113642068	0.43	39.2
6	chr7	87.097	31	4	0	24	54	134826762	134826792	0.43	39.2
6	chr7	89.286	28	3	0	24	51	38115895	38115922	1.5	38.3
